;TCO (€/km);LCE (gGHG/km);TCO_Capex (€);TCO_Opex (€/km);Em_fc (gGHG/km);Em_vc (gGHG);FE;fe_phev_cd;fe_phev_cs;c_phev_el;c_phev_synth;E_batt;E_battEmptyPHEV;P_batt;P_fc;C3;C5;Em_elFC;Em_elVC;Em_elBatt;cd_phev;L;D;r;C_fuel;C_batt;C_fc;X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;C_main;m_curb;C_msrp;P_battSet;E_battSet;P_fcSet;C_fcSet;CF;w_h2;w_synth;s_ren;Number
666;0.3784;418.1992;24302.0;0.2451;406.4813;2135923.3348;6.8773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.3402;202.9187;213.2472;522.1187;893.6561;0.0;16.7849;10859.6984;7.8114;2.1024;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;667
667;0.385;441.6818;24302.0;0.2384;428.8569;2125617.8545;5.4831;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.3965;204.0827;291.5376;519.5938;707.2634;0.0;15.2755;10850.1476;7.0227;2.4787;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;668
668;0.3877;553.3902;24302.0;0.2415;539.2527;2349615.2186;5.017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.2408;462.073;392.3105;574.4744;746.9742;0.0;16.2089;10253.4849;7.5091;2.7144;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;669
669;0.3748;369.1471;24302.0;0.2182;354.9986;2196207.2724;5.1729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.2025;483.0513;237.5992;536.8886;874.3689;0.0;15.058;10308.4664;7.5438;2.2439;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;670
670;0.4328;661.5787;24302.0;0.2821;647.3174;2300206.5443;5.8802;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.7166;408.4611;399.4779;562.369;702.3185;0.0;15.145;10649.7137;7.4418;2.9676;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;671
671;0.3135;382.0005;24302.0;0.1764;369.0026;2304803.9909;5.606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.1319;295.3562;233.7646;563.4954;833.7648;0.0;16.2632;10903.1717;7.7342;1.496;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;672
672;0.3675;497.0184;24302.0;0.2354;485.7011;2081666.6073;5.2323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.896;427.6326;335.0897;508.8255;832.0572;0.0;16.1024;11422.9107;7.8111;2.6665;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;673
673;0.4436;527.1632;24302.0;0.3043;513.2374;2429526.8739;6.3343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.822;64.3894;310.5903;594.0532;887.7303;0.0;16.9301;10304.9042;7.0777;2.9985;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;674
674;0.3139;632.0686;24302.0;0.1808;619.4873;2297103.3494;6.6125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.5237;258.6536;349.6559;561.6087;764.5873;0.0;15.2376;11982.2455;7.3169;1.4084;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;675
675;0.4433;496.9571;24302.0;0.3038;482.9564;2439291.5502;6.6154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.9634;215.6203;274.6204;596.4456;745.1832;0.0;16.6963;10435.0404;7.2967;2.8938;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;676
676;0.4238;584.5242;24302.0;0.2796;571.9722;2115977.257;6.6278;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.4385;263.6427;327.7155;517.2318;782.9222;0.0;16.399;10279.7262;7.0548;2.5341;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;677
677;0.3823;474.8725;24302.0;0.2462;463.3873;2051248.1141;6.378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.3902;278.4327;255.3267;501.3728;781.2461;0.0;16.5925;10763.8558;7.3752;2.2485;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;678
678;0.3055;373.6131;24302.0;0.1774;361.5505;2287535.8115;5.0324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.2426;454.2226;250.8903;559.2646;766.8187;0.0;16.0456;11818.7665;7.8418;1.7998;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;679
679;0.298;438.9714;24302.0;0.1665;425.8311;2428042.4178;5.1543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.9171;141.3771;307.4307;593.6895;703.5818;0.0;15.8251;11676.3264;7.1906;1.5233;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;680
680;0.363;765.3925;24302.0;0.2213;751.7234;2344394.1126;6.9619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.797;460.9078;390.2754;573.1952;839.6539;0.0;15.8195;10841.7664;7.2449;1.7475;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;681
681;0.3358;427.259;24302.0;0.1841;413.4398;2213604.4285;5.6267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.3297;483.8293;268.2264;541.151;847.6307;0.0;15.4315;10380.2845;7.1558;1.5201;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;682
682;0.3663;336.5213;24302.0;0.2247;323.6782;2204343.0061;5.566;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.419;92.5283;224.0702;538.8819;831.9984;0.0;16.2024;10593.3084;7.5069;2.2242;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;683
683;0.4048;584.4837;24302.0;0.2687;572.0957;2211578.7602;5.5516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.7634;273.5945;395.7534;540.6547;787.8732;0.0;16.4697;10839.6636;7.3512;2.9498;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;684
684;0.3412;417.6176;24302.0;0.2079;406.1061;2097966.6454;5.9081;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.8139;301.5088;242.5706;512.8191;856.1765;0.0;15.9434;11431.1;7.392;1.9314;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;685
685;0.3342;496.7781;24302.0;0.1875;483.5885;2185383.4365;6.0953;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.2897;91.7722;285.8937;534.2367;838.2454;0.0;16.5361;10019.8271;7.4734;1.4202;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;686
686;0.3863;503.1123;24302.0;0.2486;490.4914;2227397.993;5.3226;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0938;93.2364;331.0178;544.5305;763.8583;0.0;15.3042;11531.8544;7.4987;2.8348;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;687
687;0.3842;569.1941;24302.0;0.2518;555.9443;2431938.2478;5.6846;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.2345;448.7417;347.7802;594.644;854.3004;0.0;16.0712;11420.7614;7.7022;2.7066;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;688
688;0.3587;613.8472;24302.0;0.2233;601.9731;2130708.7593;5.7851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.8896;245.2336;384.4254;520.8411;886.4265;0.0;15.3592;11683.0219;7.281;2.2253;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;689
689;0.3341;449.0543;24302.0;0.2;435.9393;2376486.0372;6.5015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.1462;180.4635;237.0632;581.0579;827.308;0.0;15.5363;11663.2495;7.8757;1.6866;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;690
690;0.3207;629.5832;24302.0;0.1831;615.9968;2399574.9008;6.9729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.8677;167.6988;342.6814;586.7148;795.7452;0.0;15.7811;11191.6527;7.7797;1.3146;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;691
691;0.3669;487.763;24302.0;0.2271;473.9901;2394511.7504;6.9242;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.9398;309.9925;247.5561;585.4743;748.9904;0.0;15.9379;10908.3633;7.3701;1.8431;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;692
692;0.3254;397.6474;24302.0;0.1953;384.8754;2385938.0675;5.6477;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.616;339.798;249.0392;583.3737;785.2407;0.0;16.123;11586.5625;7.6014;1.8497;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;693
693;0.3463;454.4689;24302.0;0.2189;441.7889;2418512.8382;5.6666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.7679;167.2988;301.0055;591.3547;800.7577;0.0;16.2555;11733.5206;7.4192;2.2179;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;694
694;0.3567;378.0074;24302.0;0.213;363.7295;2414616.6002;5.9716;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.7669;60.6696;227.5245;590.4001;775.4699;0.0;16.694;10130.3856;7.117;1.8241;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;695
695;0.4027;421.4111;24302.0;0.2643;409.3042;2126006.4171;5.6009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.3021;390.1419;264.1966;519.689;795.4626;0.0;15.8292;11093.5819;7.6644;2.9025;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;696
696;0.2882;383.7118;24302.0;0.1659;373.3987;2049692.2311;5.8331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0692;26.0741;236.7062;500.9916;891.7174;0.0;16.703;11898.8435;7.7945;1.3836;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;697
697;0.2966;507.8986;24302.0;0.1624;495.4869;2247710.1849;5.1581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.1321;373.488;335.3319;549.5071;824.3967;0.0;15.3159;11824.1026;7.737;1.4928;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;698
698;0.3604;451.2695;24302.0;0.2363;439.1637;2369928.2268;5.4668;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.8439;14.1933;310.0064;579.4512;855.1558;0.0;16.9699;11536.2466;7.8817;2.5841;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;699
699;0.3893;439.5245;24302.0;0.2385;425.5292;2255297.3596;5.2256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.7705;146.7539;294.8366;551.366;887.7831;0.0;15.1027;10670.0706;7.0575;2.5835;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;700
700;0.4396;493.9899;24302.0;0.3074;481.6873;2261930.2703;6.8379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.4227;255.3297;254.1368;552.9911;868.5793;0.0;16.4503;11176.5653;7.5014;2.9319;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;701
701;0.3813;554.8878;24302.0;0.2364;541.4904;2246649.3927;5.3002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.1399;233.8308;371.248;549.2472;791.021;0.0;15.2226;11016.0519;7.2723;2.5691;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;702
702;0.4142;560.9159;24302.0;0.2764;549.2534;2057238.9985;5.9606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.9565;348.3713;328.3344;502.8406;804.8787;0.0;16.381;10768.5027;7.2043;2.8417;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;703
703;0.4024;659.0887;24302.0;0.2687;646.4625;2294796.8711;6.8424;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.3494;406.5267;345.6716;561.0436;815.9499;0.0;16.981;10703.0055;7.194;2.3688;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;704
704;0.3555;510.2448;24302.0;0.2149;497.1598;2261982.514;6.0486;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.4283;92.0916;318.2851;553.0039;783.2917;0.0;15.6608;11038.304;7.7612;1.9649;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;705
705;0.2969;500.7436;24302.0;0.1679;489.4238;2131729.5524;5.5626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0301;458.9278;302.1654;521.0912;830.7302;0.0;16.4913;11419.2184;7.5367;1.4218;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;706
706;0.2961;631.5491;24302.0;0.1744;619.7778;2350755.1927;6.0576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.2646;127.4185;394.2699;574.7537;809.6613;0.0;16.9481;11783.1847;7.4879;1.4337;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;707
707;0.3344;595.3087;24302.0;0.2091;582.8472;2417209.1944;6.2386;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.0995;329.8787;334.8652;591.0353;776.434;0.0;16.5257;11737.7735;7.8133;1.8924;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;708
708;0.3376;668.6202;24302.0;0.195;655.9128;2165554.907;6.5296;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.3746;18.1828;374.93;529.3786;820.7884;0.0;15.5041;10991.7543;7.1127;1.5182;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;709
709;0.3569;346.2324;24302.0;0.229;334.1018;2305565.1981;5.705;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.6064;449.7062;203.2431;563.6819;832.4055;0.0;16.392;11594.7559;7.5985;2.3545;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;710
710;0.3432;490.4638;24302.0;0.2009;476.1387;2446775.462;5.643;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.4806;211.2434;308.3541;598.2792;864.5721;0.0;15.9997;10675.4568;7.2403;1.8184;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;711
711;0.4144;757.7038;24302.0;0.2812;744.8287;2349200.5341;6.941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.3486;186.3844;384.9514;574.3728;892.0439;0.0;15.3424;11892.6065;7.295;2.6062;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;712
712;0.3059;417.2483;24302.0;0.1731;405.0937;2224976.8234;5.095;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.5706;152.7043;306.3485;543.9373;859.6847;0.0;15.6245;11715.9357;7.3668;1.668;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;713
713;0.4035;499.0103;24302.0;0.2602;485.2108;2340225.2277;6.7722;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.5519;213.6665;266.9687;572.1738;844.4685;0.0;15.701;10801.0631;7.2576;2.2965;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;714
714;0.4399;444.6322;24302.0;0.2989;432.0027;2177499.5339;6.8983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.2994;48.308;237.3128;532.3051;747.0552;0.0;16.8104;10256.3864;7.2;2.6872;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;715
715;0.4114;461.2771;24302.0;0.2821;449.4667;2219290.4219;6.2426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.0357;18.921;260.2253;542.5441;880.2246;0.0;16.7181;11239.9521;7.607;2.867;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;716
716;0.3201;593.6266;24302.0;0.1834;581.8571;2092671.2554;6.1239;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.4429;120.7632;359.3994;511.5217;794.7207;0.0;15.1245;11755.9792;7.3058;1.5377;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;717
717;0.3242;601.6668;24302.0;0.1916;590.1447;2112232.444;6.4125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.8955;32.5148;362.8325;516.3143;876.3289;0.0;16.475;11127.1789;7.1817;1.5163;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;718
718;0.3389;491.959;24302.0;0.1948;479.1226;2164350.0364;6.4175;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.787;73.5598;279.0408;529.0834;724.3336;0.0;16.5301;10200.1598;7.4065;1.4686;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;719
719;0.3792;415.3635;24302.0;0.2466;402.2483;2403777.2544;6.4804;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.8308;237.7843;225.5536;587.7444;756.2032;0.0;16.2831;11255.9829;7.1654;2.2573;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;720
720;0.3221;626.534;24302.0;0.1812;613.1461;2309002.6711;6.1005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.2751;290.0236;372.5493;564.5241;749.2393;0.0;16.9402;10181.0156;7.3392;1.3422;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;721
721;0.362;639.2794;24302.0;0.2235;625.6107;2398996.1384;6.729;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.9288;219.138;335.9583;586.573;725.8021;0.0;15.9052;11034.7444;7.8208;1.8813;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;722
722;0.3978;536.2554;24302.0;0.2648;524.7526;2101891.4543;5.9928;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.5033;388.6312;328.2417;513.7807;794.9344;0.0;16.0179;11407.7998;7.4872;2.7434;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;723
723;0.3643;448.6141;24302.0;0.2209;434.6073;2374288.1279;6.7307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.5067;443.9863;220.3424;580.5194;836.2466;0.0;15.7684;10749.9918;7.0295;1.7819;0.0;0.0;58.76;1716.0;1120.0;2.4;2.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;790.0;1375.0;24302.0;0.0;0.0;0.0;0.0;1.0;1.0;11.6;0.0;724
